ticker,date,kronos_disp,kronos_pathvol,kronos_dir,rv20,rv60,ewma,garch,realized_vol,fwd_ret,anchor
SPY,2025-06-26,0.01689061997061851,0.02068289047900066,-0.010333589773113565,0.014499401663385019,0.04558547098090942,0.02413356727791583,0.01849088259315511,0.011340755373147495,0.0217185838420335,607.1199951171875
SPY,2025-07-03,0.015979432447306652,0.02468660902157226,-0.027164713733713534,0.014220865653391333,0.03883006370169899,0.021464295371745223,0.016499008722449325,0.012710490325607922,0.008617760624749126,620.4500122070312
SPY,2025-07-11,0.019132224664839638,0.023458949846404856,-0.021676112568195793,0.014336747637434429,0.021959668223111437,0.019485739246872583,0.01621222333590097,0.009096007222160104,0.003541022201384911,625.8200073242188
SPY,2025-07-18,0.01587737417633157,0.02807623575162626,-0.034934927237798445,0.011409663066355604,0.019164027851103747,0.01738428879302997,0.015584669042162016,0.008719078138579488,0.010107345015919774,628.0399780273438
SPY,2025-07-25,0.02608713350469548,0.03242559619644734,-0.04471920180709526,0.009627212317540013,0.016889196630932884,0.015605010126966435,0.014997379622404794,0.006365588489198155,-0.0036951732852152576,634.4199829101562
SPY,2025-08-01,0.01840744703612466,0.030943507930328556,-0.042732688203564004,0.009508900739581619,0.01641491680503884,0.013770485724676144,0.014386816860311031,0.02419603755225575,0.00026889009812747846,632.0800170898438
SPY,2025-08-08,0.01381463909385688,0.029968569739534667,-0.04295303554253911,0.014322452661543483,0.015070622662116728,0.016829226973231654,0.01922235383602771,0.01371416799045058,0.019887927788167434,632.25
SPY,2025-08-15,0.015087876625822767,0.03688838588104575,-0.0574704410412181,0.014998018437863947,0.015291117393574423,0.016016912159017783,0.01735191708382703,0.007640213405835688,-0.014682066804599473,644.9500122070312
SPY,2025-08-22,0.022141438097398578,0.03164162767700964,-0.04538951005109361,0.015150663262746401,0.013239478975640302,0.014297356313191113,0.016094965957422897,0.01693662508071876,0.02081866967273013,635.5499877929688
SPY,2025-08-29,0.015792514665476,0.04097148975823866,-0.061593850737229436,0.016891149723757933,0.01367944471125243,0.014675797708770002,0.016655978184008796,0.014071016239546236,-0.00259226276287021,648.9199829101562
SPY,2025-09-08,0.015730133309429854,0.036481993654584495,-0.055624408556560305,0.013609598709849754,0.01390753444152085,0.014226828389754616,0.016941530246690328,0.00939611558444018,0.015590678259514235,647.239990234375
SPY,2025-09-15,0.015790420773935953,0.0484664776873033,-0.07843560615137676,0.012703037035439731,0.012980564488575224,0.013123161530379936,0.015460991282662054,0.007621429645747301,0.009522426841255566,657.4099731445312
SPY,2025-09-22,0.019765013882391234,0.05027944336156492,-0.08490924110333364,0.011890954987916216,0.012420050549564543,0.011864577192803752,0.014333249456030093,0.010781716603307276,-0.0028366318361539335,663.7000122070312
SPY,2025-09-29,0.027708023360533292,0.052683623169304486,-0.08598225216642146,0.010775687567450768,0.0125912123277836,0.011592725989196565,0.01510212208944508,0.005908429991768912,0.011104318342405153,661.8200073242188
SPY,2025-10-06,0.014563979441309818,0.06399025053812415,-0.09229156759255149,0.007977175885106824,0.012138521166332508,0.010331204786601093,0.013537684876900153,0.028655215142202067,-0.024490158462638936,669.2100219726562
SPY,2025-10-13,0.023137879331472145,0.03972872185110702,-0.05773373499302239,0.016448627941063144,0.014632734501175923,0.017940547007016517,0.026012669884016022,0.01821343660502845,0.017261561911943574,653.02001953125
SPY,2025-10-20,0.016196280024605266,0.0418856850093688,-0.0686062479722506,0.01852417765982266,0.015327310618438084,0.017846895674356596,0.02114995635957073,0.015343777290465233,0.019171132465376474,664.3900146484375
SPY,2025-10-27,0.0175001341627831,0.04600194190531635,-0.07833225888723955,0.019171207850925957,0.0157392583855136,0.017199465565500397,0.018677059491876664,0.016668968894581398,0.007077145968678699,677.25
SPY,2025-11-03,0.021371336555178998,0.044420975708862935,-0.07141159892020017,0.02082539718716438,0.014841294343027028,0.0169964894345529,0.01841641633843577,0.016583446164245584,-0.016393244014133248,682.0599975585938
SPY,2025-11-10,0.014981382484696487,0.03234830278457479,-0.04821320903023261,0.01688397321164966,0.015282145871955291,0.016866448067868328,0.018772730637816627,0.022919762738342616,0.0014297746107384257,670.969970703125
SPY,2025-11-17,0.01658403142665919,0.03213285998001084,-0.04850300932127717,0.018547555452981042,0.016460516476564907,0.018582136398159897,0.02087259063277161,0.022533477952720326,-0.019385056089121274,671.9299926757812
SPY,2025-11-24,0.013740458108477972,0.02938422934443429,-0.03691950272675781,0.020188271453481583,0.017137921976227134,0.01979140075525798,0.022194800714170012,0.01997595609456238,0.03172070545634617,659.030029296875
SPY,2025-12-02,0.013238745828648635,0.045646968963378186,-0.07032755274287712,0.021193205150502232,0.017538091312297645,0.019661373914665603,0.02009470572403487,0.0053443385827023505,0.004927035836317309,680.27001953125
SPY,2025-12-09,0.017623339562934454,0.043001032281839664,-0.0681604506578311,0.019488211866817498,0.017431635241265387,0.017071743473225886,0.01665925776264217,0.012999653126147983,-0.004251119664367904,683.6300048828125
SPY,2025-12-16,0.017548645405875345,0.034540894245538,-0.0558677187674171,0.016982067515124485,0.017734551913804103,0.016128668768922102,0.017168480116017723,0.016184717906512328,0.006004934164394227,680.72998046875
SPY,2025-12-23,0.016513263870954278,0.030488713550057573,-0.05004865367026672,0.014371049823636104,0.018058753138293783,0.01613329263629073,0.017741219960689166,0.006882792008467958,0.003178205137787976,684.8300170898438
SPY,2025-12-31,0.01456439526856805,0.034592302270127925,-0.053847488010041356,0.011493829089076693,0.01810666370620881,0.014240985131758406,0.015798984196084484,0.012178001074655087,0.0037338790198521475,687.010009765625
SPY,2026-01-08,0.017992692041483994,0.033457196041590816,-0.05253690351077749,0.012802731217065754,0.016358934342684667,0.013688800789820326,0.01606097543595524,0.008614324792603534,0.0011304380529563785,689.5800170898438
SPY,2026-01-15,0.01566527401831279,0.034917645922264304,-0.053200742913120165,0.011719997191278765,0.015745017205335592,0.012550477226166028,0.015519877736489204,0.02428800884737488,-0.0020009647765658234,690.3599853515625
SPY,2026-01-23,0.021147067119656096,0.030864293415807657,-0.042208177192501764,0.015025990470876584,0.01672142450607685,0.01658112320594144,0.020827958620182007,0.0067495037581591436,0.007317349406320011,688.97998046875
SPY,2026-01-30,0.015509997557613753,0.029177174593707396,-0.035037655529837466,0.014980611523956919,0.016121661571839706,0.014614847218600761,0.017040026199496083,0.016945392367621003,-0.023942912439369492,694.0399780273438
SPY,2026-02-06,0.013090401404743952,0.01987094273571276,-0.010545461506566862,0.016071472200586086,0.016162526120415906,0.015434804408029176,0.019307478934207114,0.025173182836486903,0.005372080378532286,677.6199951171875
SPY,2026-02-13,0.017225219426760204,0.023583699130943023,-0.015637539012266118,0.02018020533858433,0.016440184684229902,0.01843760715277709,0.022091704030295155,0.009340420479027377,0.011906426599768429,681.27001953125
SPY,2026-02-23,0.02109179448028845,0.024308018113187908,-0.027398833664871204,0.016651326764970154,0.015232847608960086,0.016570422947921624,0.018156265394226878,0.01681063296076671,-0.0050021224889902636,689.4299926757812
SPY,2026-03-02,0.017996569729050095,0.022990425533951874,-0.01882723801231199,0.018380989164709233,0.014998169685339286,0.016548137821329766,0.018322762541360407,0.01826121513348575,-0.02003937197015264,685.989990234375
SPY,2026-03-09,0.017110155544959527,0.022512698391883468,-0.011868558018432876,0.018736319562240554,0.01582703585482925,0.017156188703664595,0.020120786255868862,0.01861683978563544,-0.015120170851822278,672.3800048828125
SPY,2026-03-16,0.013889151157142683,0.0208369825436962,0.014059944199676589,0.016302902641867355,0.01627480329233003,0.017622963395146133,0.020466625973984905,0.0246509742507718,-0.020933542675017427,662.2899780273438
SPY,2026-03-23,0.016130106575009982,0.02743861204098509,0.01933935248210477,0.019082200247370045,0.017060281654508912,0.019904534929010308,0.02347735170969236,0.027781693979371577,-0.022579008076173662,648.5700073242188
SPY,2026-03-30,0.021495349730414302,0.02612354135894063,0.016216692284046864,0.021460409314975445,0.018642745942888953,0.02253218663791009,0.026248001287125358,0.030193182888607364,0.03842635364629566,634.0900268554688
SPY,2026-04-07,0.013164637403027021,0.018430460702336258,0.012788876096040293,0.026244263549265,0.020454733666204795,0.024530362510983627,0.02524262069535158,0.027583531190803052,0.04040605791554138,658.9299926757812
SPY,2026-04-14,0.016307547905480717,0.017749640317638163,0.0016998049323367008,0.028048819795935088,0.021896389572629075,0.025228648692076628,0.024274952846857906,0.01904757931977632,0.032437130653028286,686.0999755859375
SPY,2026-04-21,0.022010245818167025,0.026059008711854403,-0.021818753610708154,0.02520344453231486,0.021427398502312817,0.0236698366989359,0.02098215292786738,0.0149109716617275,0.009059768008563049,708.719970703125
SPY,2026-04-28,0.024310311001238274,0.025006798038516846,-0.016217108599873634,0.020089730911696347,0.021770887486685233,0.021639225224265903,0.01871804576771695,0.011956278242264608,0.003963257354187023,715.1699829101562
SPY,2026-05-05,0.021880803658201775,0.026315364585926305,-0.018902426627943097,0.017170206765878732,0.021407652906729205,0.019534589240440107,0.017350305229788567,0.018346541857608315,0.02922026592264945,718.010009765625
SPY,2026-05-12,0.017310107124846145,0.03416214419738426,-0.03678864346206246,0.014380517433908106,0.020697983087206016,0.01912374996577158,0.018108720260930508,0.01556335627475642,-0.0008795472315559536,739.2999877929688
SPY,2026-05-19,0.014669259208628604,0.02359097787467338,-0.01724527626639988,0.015031154977716264,0.021077512980421775,0.018291848708710937,0.01865574602034736,0.014551363803058786,0.01603537089623337,738.6500244140625
SPY,2026-05-27,0.018510488552491423,0.0289037726676971,-0.024917247974581627,0.014659950917800316,0.020821471432807725,0.017338703119507744,0.017744632926290475,0.006761929758228377,0.011892893613890612,750.5900268554688
SPY,2026-06-03,0.017249506658851936,0.026464523952559216,-0.030536025248040576,0.013357135050987514,0.019989746144358216,0.015250263253532395,0.015719873436865244,0.02759174676391166,-0.030096777398740473,759.5700073242188
SPY,2026-06-10,0.017732404747747555,0.022321448465389297,-0.010169673672818031,0.01821309460307556,0.020966094927898415,0.019270571827981385,0.022578909467867395,0.030116329181041672,0.017857416603903165,737.0499877929688
SPY,2026-06-17,0.02077467012611018,0.02330865796906452,-0.0211513150000615,0.02243972376706035,0.021239077639068175,0.02251650091072338,0.024728693509665143,0.021034147673862934,-0.02304007600247044,750.3300170898438
SPY,2026-06-25,0.018299949367429767,0.025291352918514295,-0.019213862444435778,0.023670491929728442,0.02057604861825027,0.022077274818155503,0.022676588062681177,0.01959013766837505,0.01693078918658623,733.239990234375
SPY,2026-07-02,0.01684193595084262,0.02464212651806945,-0.017523115567097607,0.02553466679468549,0.019667473247417723,0.02144045554716983,0.021201206373279716,0.013437195479913127,0.007946794785332537,745.760009765625
SPY,2026-07-10,0.023625921726923894,0.023844191030303337,-0.01984202701523706,0.022327501717792606,0.018641199857858955,0.019658942427303212,0.01920555528396587,0.01163180128805972,-0.0013179335046070246,751.7100219726562
SPY,2026-07-17,0.02072783283503597,0.02359464506782026,-0.019574364229546518,0.017336092468732155,0.018311546287152206,0.01787363207120951,0.017943626301615768,0.018063977139260345,-0.01684501962188231,750.719970703125
SPY,2026-07-24,0.02248044378788941,0.027108191865926397,-0.021455867357970202,0.01641311633832426,0.018638372309725856,0.017982262310116577,0.019828192413120012,0.022884926439159514,0.0047436820250549155,738.1799926757812
SPY,2026-07-31,0.022460259628642395,0.023785485093388552,-0.022729965492775728,0.017504786953800987,0.019482983883598214,0.019745521649485575,0.02267224234127236,0.024027256600234057,0.035587261521693295,741.6900024414062
AAPL,2024-08-01,0.029456169014249696,0.09180573159806023,-0.12314808906022359,0.03289069325502085,0.03516520576168864,0.0344163196117283,0.03511074765951847,0.05494938625777958,-0.05678763035297116,222.0800018310547
AAPL,2024-08-08,0.026453388565835106,0.059802566997508744,-0.07037616986093016,0.03869811044785907,0.03866696016054224,0.040839698714902,0.03821549653444242,0.028077581446227486,0.055165274846719216,209.82000732421875
AAPL,2024-08-15,0.037842410934921064,0.07538680694691433,-0.12442449335939014,0.03742056575844142,0.03889238219573858,0.03776310203348238,0.03597338697588597,0.014956670774926564,0.02088798931282551,221.72000122070312
AAPL,2024-08-22,0.03797947318737957,0.09845903419401524,-0.1322249494327295,0.03335035392849334,0.03806261396588123,0.03316906606418406,0.03349963882352112,0.015351449299046664,0.0003974987214829668,226.39999389648438
AAPL,2024-08-29,0.03821422654441873,0.10730295613986386,-0.13823387495298467,0.03343423508285034,0.038295194809907784,0.029471832062012947,0.032023211194682766,0.03323344806739112,-0.018313165859349428,226.49000549316406
AAPL,2024-09-06,0.025406332903949686,0.07440098243728807,-0.08696924678536666,0.02396918326999062,0.03887935413514955,0.030429978295910796,0.031429578980061386,0.013993091976081383,0.0017522160234111949,222.3800048828125
AAPL,2024-09-13,0.04127362118274761,0.07712268246869128,-0.12441550267405158,0.02151206287479316,0.032104769550948924,0.027059545152503906,0.030837886360458536,0.04941804284956241,0.02701426718022996,222.77000427246094
AAPL,2024-09-20,0.0436664639878155,0.09186622161621358,-0.13804133885152103,0.03233130973016054,0.03413101519769254,0.03499247750844796,0.03190752087771062,0.011284644651528787,-0.005915970042537776,228.8699951171875
AAPL,2024-09-27,0.0414340710836811,0.10333261234951278,-0.16073216199082488,0.03190745450544468,0.032198550485142544,0.030494372562178754,0.030792700912362494,0.03765478379414969,-0.008164418323313842,227.52000427246094
AAPL,2024-10-04,0.06151088796390987,0.07873690454293931,-0.11893538109374696,0.033136049142526214,0.032880390375551787,0.03242965077474894,0.030881202966583084,0.03399782093499261,0.014822884406822678,225.6699981689453
AAPL,2024-10-11,0.07074740230813946,0.10462761719749339,-0.14911781635666627,0.036651627520690115,0.032252305130801566,0.03277943474662513,0.030731607655987293,0.022618354506340692,0.013487056697889884,229.0399932861328
AAPL,2024-10-18,0.057612311854565765,0.07256117156763614,-0.1017286820665824,0.029030581551549167,0.031107897254415828,0.030334508971355485,0.030290551401833756,0.025956478013530886,-0.006829152440444989,232.14999389648438
AAPL,2024-10-25,0.04202727880779905,0.0694129011245309,-0.09526201743803209,0.03141486823816376,0.031719793048978456,0.02928238658075752,0.030174863995973168,0.025741742589914664,-0.020417829654616967,230.57000732421875
AAPL,2024-11-01,0.06886245196962199,0.06594276552992143,-0.07021058692344326,0.028115182998935746,0.028296534706168105,0.02862669205657506,0.030127154114897768,0.026358805499301575,0.006925597577289511,225.91000366210938
AAPL,2024-11-08,0.03125599737644308,0.040021585249593726,-0.043605355492904826,0.025855963622992643,0.02827625266962545,0.028154988079284127,0.030273629176070474,0.0188261201870911,0.0032477776984340956,227.47999572753906
AAPL,2024-11-15,0.041501873341160685,0.036846017639685445,-0.035387365702160854,0.024978991639239147,0.028486189643843998,0.026079568841961585,0.029800884090985615,0.019882170948214924,0.0013136711971514189,228.22000122070312
AAPL,2024-11-22,0.02277726589995568,0.025198138710396067,-0.009675368291729936,0.023525795010988042,0.02872228011101172,0.02438498854362995,0.029509402679365433,0.019850783497133033,0.037827832864156294,228.52000427246094
AAPL,2024-12-02,0.0448496552806143,0.04914479271188652,-0.06757245570702691,0.021256366783127444,0.027548111811982388,0.02325236135310242,0.029205946593937868,0.015930293401874386,0.022951189765253698,237.3300018310547
AAPL,2024-12-09,0.027505521274192427,0.04575748432469028,-0.06509522180900534,0.017652214079686094,0.02755503472452649,0.021405340589823216,0.028806884156073194,0.018297622072830814,0.02155004686847446,242.83999633789062
AAPL,2024-12-16,0.03543771361295902,0.0399435200308009,-0.042585590406985216,0.016448693316405232,0.024124285616229486,0.020422320783650513,0.028375008476932112,0.03308735408178187,0.02530874202237327,248.1300048828125
AAPL,2024-12-23,0.08258559755241522,0.12023397123970762,-0.15131746723514639,0.019855457313781185,0.025602006906724473,0.02457462517914415,0.028892191761929368,0.022486777026107418,-0.009039152642469992,254.49000549316406
AAPL,2024-12-31,0.09705334447991486,0.11609206732938672,-0.16479960492053167,0.022966512794811284,0.024050593817518225,0.024138051618258778,0.0301987419080169,0.030615711532096683,-0.040417265252838896,252.1999969482422
AAPL,2025-01-08,0.07830221726886798,0.11316747506618711,-0.12734129547912396,0.02749265702668117,0.023936287076462916,0.025857539318502765,0.029998930336330786,0.033318399727625445,-0.018080860752247994,242.2100067138672
AAPL,2025-01-16,0.05164358658072348,0.04502896702554267,-0.04628023272606856,0.03060230137934351,0.025044889059573385,0.02809587426823419,0.03038663105051347,0.05327392281761219,-0.06159722745158832,237.8699951171875
AAPL,2025-01-24,0.027252877128449954,0.04431892148948416,0.0015130366819887482,0.03463120555507422,0.028463959239363033,0.03576770328441873,0.03011331655538044,0.04856833626736965,0.060419425673532465,223.66000366210938
AAPL,2025-01-31,0.030904196034377062,0.029039384048559307,-0.021813338593444663,0.043122746700383456,0.030849069957596877,0.039375547018986226,0.03045769429773237,0.04093878621723352,-0.01856426432081592,237.58999633789062
AAPL,2025-02-07,0.03766174356820069,0.02742533031329261,0.006882669043769692,0.045628838490955635,0.03221070509020422,0.039532605262961776,0.030143911214009916,0.04198060377366241,0.03501146459964163,233.22000122070312
AAPL,2025-02-14,0.021033236796594777,0.027607549220419428,-0.005381229917358366,0.047638141849644454,0.033958594153981,0.040172594812086355,0.030945120366206034,0.013382650528701785,0.016506920987552187,241.52999877929688
AAPL,2025-02-24,0.04984173935956703,0.034449519310158584,-0.03222285678409734,0.03818377641743823,0.03364676503460908,0.035038728307522714,0.030179430293747384,0.03625474468611819,-0.015224269585000285,245.5500030517578
AAPL,2025-03-03,0.037767153791897844,0.03768337591634114,-0.029854550372123593,0.03596833320523392,0.034884054958956946,0.035542955427335286,0.031024786494336334,0.024145138243578546,-0.011519908614447665,241.83999633789062
AAPL,2025-03-10,0.02814292456649302,0.031161750230972014,-0.02631525147295053,0.03165676353211437,0.03528387004748076,0.03288207932905791,0.030549281958138667,0.07178767658284768,-0.11316640781951655,239.07000732421875
AAPL,2025-03-17,0.027575323037275824,0.040788446278566516,0.030646532270829616,0.0412582904913947,0.04027065107907667,0.04583990912550175,0.031666224240409706,0.024201768911076445,0.022142829230644246,213.49000549316406
AAPL,2025-03-24,0.03923759693141287,0.0401892265896755,-0.004712362867624198,0.04274504623098441,0.03971431530085384,0.04135657739348814,0.031799632000281484,0.035270381890349325,-0.0016966341852406252,218.27000427246094
AAPL,2025-03-31,0.03229424769659407,0.031485269983814256,0.022455310253407926,0.0429898504598414,0.04053278554979624,0.04007089057413833,0.03319405577284272,0.1246644553509752,-0.14557498862526072,217.89999389648438
AAPL,2025-04-07,0.043410503121400906,0.043938817153321694,0.02493299056984354,0.07197439647785697,0.053117618963963685,0.07514854155071836,0.062167067817624974,0.16676860131428672,0.05056306351925623,188.3800048828125
